name	date	location
HA|A/Guillemot/Scotland/096069/2023|EPI2760852	2023-07-12	North-Central
HA|A/Guillemot/Wales/402696/2023|EPI2760844	2023-07-31	North-Central
HA|A/Guillemot/Wales/402694/2023|EPI2760836	2023-07-31	North-Central
HA|A/Guillemot/Wales/402680/2023|EPI2760828	2023-07-31	North-Central
HA|A/Herring_Gull/Wales/402315/2023|EPI2760820	2023-07-19	North-Central
HA|A/Herring_Gull/England/331010/2023|EPI2760748	2023-07-14	North-Central
HA|A/Common_Tern/England/330853/2023|EPI2760740	2023-07-18	North-Central
HA|A/Common_Tern/England/330798/2023|EPI2760732	2023-07-14	North-Central
HA|A/Herring_Gull/Scotland/101845/2023|EPI2760724	2023-07-29	North-Central
HA|A/Razorbill/Scotland/098652/2023|EPI2760716	2023-07-21	North-Central
HA|A/Curlew/Scotland/097010/2023|EPI2760708	2023-07-20	North-Central
HA|A/Little_Tern/England/402285/2023|EPI2760812	2023-07-13	North-Central
HA|A/Arctic_Tern/England/402279/2023|EPI2760804	2023-07-13	North-Central
HA|A/Peregrine_Falcon/England/261694/2023|EPI2760796	2023-07-25	North-Central
HA|A/Kittiwake/England/331460/2023|EPI2760780	2023-07-28	North-Central
HA|A/Kittiwake/England/331450/2023|EPI2760772	2023-07-28	North-Central
HA|A/Kittiwake/England/331380/2023|EPI2760764	2023-07-27	North-Central
HA|A/Kittiwake/England/331378/2023|EPI2760756	2023-07-27	North-Central
HA|A/gull/Scotland/087342/2023|EPI2666807	2023-06-23	North-Central
HA|A/sandwich_tern/England/086897/2023|EPI2666799	2023-06-20	North-Central
HA|A/chicken/England/089930/2023|EPI2666839	2023-07-01	North-Central
HA|A/common_tern/Wales/089438/2023|EPI2666831	2023-06-28	North-Central
HA|A/herring_gull/England/089428/2023|EPI2666823	2023-06-29	North-Central
HA|A/herring_gull/England/089426/2023|EPI2666815	2023-06-29	North-Central
HA|A/Chicken/Scotland/092731/2023|EPI2666871	2023-07-08	North-Central
HA|A/kittiwake/Scotland/091080/2023|EPI2666863	2023-06-26	North-Central
HA|A/common_tern/England/090570/2023|EPI2666855	2023-06-24	North-Central
HA|A/chicken/England/089934/2023|EPI2666847	2023-07-01	North-Central
HA|A/partridge/England/097407/2023|EPI2666903	2023-07-23	North-Central
HA|A/domestic_duck/England/097245/2023|EPI2666895	2023-07-23	North-Central
HA|A/domestic_duck/England/097229/2023|EPI2666887	2023-07-23	North-Central
HA|A/domestic_duck/England/097209/2023|EPI2666879	2023-07-23	North-Central
HA|A/common_tern/England/353415/2023|EPI2666935	2023-06-22	North-Central
HA|A/common_gull/England/127517/2023|EPI2666927	2023-06-29	North-Central
HA|A/herring_gull/Scotland/329444/2023|EPI2666919	2023-06-29	North-Central
HA|A/black-headed_gull/Scotland/087339/2023|EPI2666943	2023-06-27	North-Central
HA|A/common_tern/England/086637/2023|EPI2666951	2023-06-21	North-Central
HA|A/Greylag_goose/England/132948/2023|EPI2815749	2023-11-02	North-Central
HA|A/Shag/Scotland/132472/2023|EPI2815781	2023-11-01	North-Central
HA|A/Turkey/England/133330/2023|EPI2815805	2023-11-08	North-Central
HA|A/Turkey/England/133323/2023|EPI2815797	2023-11-08	North-Central
HA|A/Black-Headed_Gull/Wales/066100/2023|EPI2573973	2023-05-08	North-Central
HA|A/Black-Headed_Gull/England/259288/2023|EPI2573981	2023-04-14	North-Central
HA|A/Black-Headed_Gull/England/063263/2023|EPI2573957	2023-05-01	North-Central
HA|A/Black-Headed_Gull/England/064254/2023|EPI2573965	2023-05-02	North-Central
HA|A/Domestic_Duck/England/062587/2023|EPI2573941	2023-04-28	North-Central
HA|A/chicken/England/062596/2023|EPI2573949	2023-04-28	North-Central
HA|A/Black-Headed_Gull/England/060002/2023|EPI2573925	2023-04-20	North-Central
HA|A/pheasant/Wales/062149/2023|EPI2573933	2023-04-26	North-Central
HA|A/chicken/Wales/059861/2023|EPI2573917	2023-04-22	North-Central
HA|A/Black-Headed_Gull/England/059281/2023|EPI2573893	2023-04-19	North-Central
HA|A/Black-Headed_Gull/England/059292/2023|EPI2573901	2023-04-19	North-Central
HA|A/Black-Headed_Gull/England/125703/2023|EPI2574086	2023-05-03	North-Central
HA|A/Black-Headed_Gull/England/125713/2023|EPI2574094	2023-05-03	North-Central
HA|A/Black-Headed_Gull/England/125653/2023|EPI2574069	2023-04-20	North-Central
HA|A/Black-Headed_Gull/England/125698/2023|EPI2574078	2023-05-03	North-Central
HA|A/Common_Buzzard/England/125155/2023|EPI2574053	2023-04-17	North-Central
HA|A/Black-Headed_Gull/England/125550/2023|EPI2574061	2023-04-28	North-Central
HA|A/Black-Headed_Gull/England/125079/2023|EPI2574045	2023-04-13	North-Central
HA|A/Black-Headed_Gull/England/259874/2023|EPI2574029	2023-05-08	North-Central
HA|A/Black-Headed_Gull/England/259616/2023|EPI2574013	2023-04-25	North-Central
HA|A/Black-Headed_Gull/England/259369/2023|EPI2574005	2023-04-18	North-Central
HA|A/Black-Headed_Gull/England/259302/2023|EPI2573989	2023-04-16	North-Central
HA|A/Peregrine_Falcon/England/400288/2023|EPI2574150	2023-04-22	North-Central
HA|A/Black-Headed_Gull/England/400654/2023|EPI2574158	2023-05-03	North-Central
HA|A/Black-Headed_Gull/England/400174/2023|EPI2574134	2023-04-18	North-Central
HA|A/Black-Headed_Gull/England/400219/2023|EPI2574142	2023-04-21	North-Central
HA|A/Common_Buzzard/England/400164/2023|EPI2574126	2023-04-18	North-Central
HA|A/Black-Headed_Gull/England/125722/2023|EPI2574102	2023-05-03	North-Central
HA|A/Black-Headed_Gull/England/399994/2023|EPI2574110	2023-04-13	North-Central
HA|A/Black-Headed_Gull/England/126426/2023|EPI2616128	2023-05-30	North-Central
HA|A/Black-Headed_Gull/England/126428/2023|EPI2616136	2023-05-30	North-Central
HA|A/Arctic_Tern/Wales/076069/2023|EPI2616112	2023-05-28	North-Central
HA|A/Black-Headed_Gull/England/076101/2023|EPI2616120	2023-05-25	North-Central
HA|A/Sandwich_Tern/Wales/076060/2023|EPI2616096	2023-05-28	North-Central
HA|A/Sandwich_Tern/Wales/076064/2023|EPI2616104	2023-05-28	North-Central
HA|A/Chicken/England/067400/2023|EPI2639771	2023-05-15	North-Central
HA|A/Black-Headed_Gull/England/328362/2023|EPI2639779	2023-06-05	North-Central
HA|A/Herring_Gull/England/328375/2023|EPI2639787	2023-06-05	North-Central
HA|A/Black-Headed_Gull/England/328624/2023|EPI2639795	2023-06-12	North-Central
HA|A/Black-Headed_Gull/England/260445/2023|EPI2639803	2023-06-02	North-Central
HA|A/Black-Headed_Gull/England/260516/2023|EPI2639843	2023-06-07	North-Central
HA|A/Common_Tern/England/260528/2023|EPI2639851	2023-06-07	North-Central
HA|A/Sandwich_Tern/England/260450/2023|EPI2639827	2023-06-02	North-Central
HA|A/Peregrine_Falcon/England/260452/2023|EPI2639835	2023-06-02	North-Central
HA|A/Common_Tern/England/401299/2023|EPI2639875	2023-06-06	North-Central
HA|A/Common_Tern/England/401301/2023|EPI2639883	2023-06-06	North-Central
HA|A/Herring_Gull/England/260576/2023|EPI2639859	2023-06-07	North-Central
HA|A/guinea_fowl/England/049422/2023|EPI2527993	2023-03-30	North-Central
HA|A/domestic_duck/England/049343/2023|EPI2527985	2023-03-30	North-Central
HA|A/pheasant/Scotland/103940/2023|EPI2721973	2023-08-07	North-Central
HA|A/pheasant/Scotland/106109/2023|EPI2721997	2023-08-08	North-Central
HA|A/chicken/Scotland/104282/2023|EPI2721989	2023-08-08	North-Central
HA|A/chicken/Scotland/103890/2023|EPI2722045	2023-08-07	North-Central
HA|A/chicken/Scotland/103894/2023|EPI2721965	2023-08-07	North-Central
HA|A/chicken/Scotland/119223/2023|EPI2780109	2023-09-24	North-Central
HA|A/chicken/Scotland/119215/2023|EPI2780101	2023-09-24	North-Central
HA|A/kittiwake/Scotland/091757/2023|EPI2691261	2023-06-30	North-Central
HA|A/kittiwake/Scotland/092365/2023|EPI2691173	2023-07-04	North-Central
HA|A/little_tern/England/093351/2023|EPI2691181	2023-07-11	North-Central
HA|A/black-headed_gull/Wales/094394/2023|EPI2691189	2023-07-11	North-Central
HA|A/kittiwake/England/330253/2023|EPI2691237	2023-07-08	North-Central
HA|A/black-headed_gull/England/354816/2023|EPI2691245	2023-07-11	North-Central
HA|A/black-headed_gull/England/402114/2023|EPI2691253	2023-07-09	North-Central
HA|A/gull/Scotland/094785/2023|EPI2691197	2023-07-13	North-Central
HA|A/herring_gull/Scotland/095035/2023|EPI2691205	2023-07-11	North-Central
HA|A/kittiwake/Scotland/095368/2023|EPI2691213	2023-07-12	North-Central
HA|A/chicken/Jersey/095598/2023|EPI2691221	2023-07-17	North-Central
HA|A/Pheasant/England/113705/2023|EPI2800297	2023-09-06	North-Central
HA|A/pheasant/England/113752/2023|EPI2800385	2023-09-06	North-Central
HA|A/chicken/Scotland/128335/2023|EPI2800369	2023-10-22	North-Central
HA|A/Sparrowhawk/Scotland/131359/2023|EPI2800377	2023-10-25	North-Central
HA|A/Chicken/Scotland/114176/2023|EPI2800321	2023-09-08	North-Central
HA|A/pheasant/England/121396/2023|EPI2800329	2023-09-26	North-Central
HA|A/pheasant/Scotland/124905/2023|EPI2800353	2023-10-06	North-Central
HA|A/pheasant/England/121398/2023|EPI2800337	2023-09-26	North-Central
HA|A/Chicken/Scotland/109598/2023|EPI2773632	2023-08-20	North-Central
HA|A/chicken/Scotland/110512/2023|EPI2773648	2023-08-05	North-Central
HA|A/Pheasant/England/114047/2023|EPI2773664	2023-09-07	North-Central
HA|A/domestic_duck/England/069604/2023|EPI2589862	2023-05-17	North-Central
HA|A/domestic_duck/England/069603/2023|EPI2589854	2023-05-17	North-Central
HA|A/domestic_duck/England/069601/2023|EPI2589846	2023-05-17	North-Central
HA|A/domestic_duck/England/069592/2023|EPI2589838	2023-05-17	North-Central
HA|A/domestic_duck/England/069591/2023|EPI2589830	2023-05-17	North-Central
HA|A/domestic_duck/England/068441/2023|EPI2589822	2023-05-17	North-Central
HA|A/chicken/England/062653/2023|EPI2589814	2023-04-28	North-Central
HA|A/chicken/England/062649/2023|EPI2589878	2023-04-28	North-Central
HA|A/chicken/England/070359/2023|EPI2589870	2023-05-23	North-Central
HA|A/mute_swan/England/243602/2021|EPI2071048	2021-11-03	North-Central
HA|A/buzzard/England/107870/2021|EPI2071024	2021-11-02	North-Central
HA|A/pheasant/England/107851/2021|EPI2071032	2021-11-02	North-Central
HA|A/greylag_goose/England/108485/2021|EPI2071384	2021-11-29	North-Central
HA|A/Mute_swan/England/385335/2021|EPI2071056	2021-11-03	North-Central
HA|A/whooper_swan/England/055405/2021|EPI2071064	2021-11-05	North-Central
HA|A/mallard/England/056080/2021|EPI2071080	2021-11-08	North-Central
HA|A/mute_swan/England/244029/2021|EPI2071152	2021-11-14	North-Central
HA|A/mallard/Scotland/057554/2021|EPI2071160	2021-11-14	North-Central
HA|A/mute_swan/England/292632/2021|EPI2071168	2021-11-15	North-Central
HA|A/chicken/England/058797/2021|EPI2071176	2021-11-16	North-Central
HA|A/barnacle_goose/Scotland/292583/2021|EPI2071128	2021-11-12	North-Central
HA|A/Pink-footed_goose/England/243989/2021|EPI2071144	2021-11-13	North-Central
HA|A/chicken/England/061210/2021|EPI2071280	2021-11-22	North-Central
HA|A/black-headed_gull/England/386075/2021|EPI2071296	2021-11-22	North-Central
HA|A/peafowl/England/061723/2021|EPI2071304	2021-11-23	North-Central
HA|A/turkey/England/059498/2021|EPI2071248	2021-11-20	North-Central
HA|A/chicken/England/59973/2021|EPI2071256	2021-11-20	North-Central
HA|A/common_buzzard/England/300284/2021|EPI2071264	2021-11-20	North-Central
HA|A/turkey/England/059870/2021|EPI2071272	2021-11-21	North-Central
HA|A/domestic_goose/England/059141/2021|EPI2071216	2021-11-19	North-Central
HA|A/barnacle_goose/Scotland/062003/2021|EPI2071224	2021-11-19	North-Central
HA|A/turkey/England/059407/2021|EPI2071240	2021-11-20	North-Central
HA|A/Kestrel/Scotland/058512/2021|EPI2071192	2021-11-16	North-Central
HA|A/turkey/England/059231/2021|EPI2071208	2021-11-19	North-Central
HA|A/chicken/England/063664/2021|EPI2071376	2021-11-28	North-Central
HA|A/chicken/Northern_Ireland/17463/2021|EPI2071352	2021-12-01	North-Central
HA|A/turkey/England/062369/2021|EPI2071360	2021-11-27	North-Central
HA|A/canada_goose/England/300363/2021|EPI2071368	2021-11-27	North-Central
HA|A/greylag_goose/Northern_Ireland/17077/2021|EPI2071312	2021-11-24	North-Central
HA|A/chicken/England/062137/2021|EPI2071320	2021-11-25	North-Central
HA|A/barnacle_goose/England/293824/2021|EPI2071336	2021-11-26	North-Central
HA|A/buzzard/Wales/055388/2021|EPI2071408	2021-11-29	North-Central
HA|A/domestic_duck/Northern_Ireland/17400/2021|EPI2071400	2021-11-30	North-Central
HA|A/domestic_duck/England/070195/2021|EPI2071736	2021-12-12	North-Central
HA|A/chicken/England/070277/2021|EPI2071744	2021-12-13	North-Central
HA|A/chicken/England/069816/2021|EPI2071728	2021-12-12	North-Central
HA|A/chicken/Northern_Ireland/17903/2021|EPI2071696	2021-12-09	North-Central
HA|A/pheasant/England/294628/2021|EPI2071664	2021-12-09	North-Central
HA|A/barnacle_goose/England/294620/2021|EPI2071672	2021-12-09	North-Central
HA|A/chicken/Scotland/068270/2021|EPI2071680	2021-12-09	North-Central
HA|A/domestic_duck/England/069098/2021|EPI2071688	2021-12-10	North-Central
HA|A/chicken/England/071013/2021|EPI2071776	2021-12-14	North-Central
HA|A/chicken/Scotland/070931/2021|EPI2071784	2021-12-14	North-Central
HA|A/turkey/England/075922/2021|EPI2071888	2021-12-27	North-Central
HA|A/domestic_duck/England/076200/2021|EPI2071904	2021-12-29	North-Central
HA|A/chicken/England/076198/2021|EPI2071912	2021-12-29	North-Central
HA|A/domestic_duck/England/074574/2021|EPI2071856	2021-12-21	North-Central
HA|A/common_buzzard/England/075831/2021|EPI2071864	2021-12-21	North-Central
HA|A/sparrowhawk/England/245233/2021|EPI2071872	2021-12-22	North-Central
HA|A/mute_swan/England/387121/2021|EPI2071880	2021-12-23	North-Central
HA|A/chicken/England/072378/2021|EPI2071824	2021-12-16	North-Central
HA|A/chicken/England/072926/2021|EPI2071840	2021-12-17	North-Central
HA|A/common_buzzard/England/245061/2021|EPI2071848	2021-12-17	North-Central
HA|A/mute_swan/England/244635/2021|EPI2071496	2021-12-02	North-Central
HA|A/chicken/Scotland/064936/2021|EPI2071512	2021-12-02	North-Central
HA|A/turkey/Wales/065047/2021|EPI2071520	2021-12-02	North-Central
HA|A/kestrel/England/244611/2021|EPI2071472	2021-12-01	North-Central
HA|A/Mute_Swan/England/294146/2021|EPI2071480	2021-12-01	North-Central
HA|A/turkey/England/064661/2021|EPI2071488	2021-12-02	North-Central
HA|A/mute_swan/England/244574/2021|EPI2071592	2021-12-06	North-Central
HA|A/barnacle_goose/Scotland/072143/2021|EPI2071608	2021-12-06	North-Central
HA|A/chicken/England/067219/2021|EPI2071616	2021-12-08	North-Central
HA|A/Greylag_goose/England/108622/2021|EPI2071560	2021-12-04	North-Central
HA|A/barnacle_goose/England/294327/2021|EPI2071568	2021-12-04	North-Central
HA|A/domestic_duck/England/066456/2021|EPI2071584	2021-12-06	North-Central
HA|A/domestic_duck/England/065343/2021|EPI2071536	2021-12-04	North-Central
HA|A/greylag_goose/Northern_Ireland/17795/2021|EPI2071632	2021-12-08	North-Central
HA|A/chicken/Scotland/068163/2021|EPI2071640	2021-12-08	North-Central
HA|A/chicken/England/068375/2021|EPI2071648	2021-12-09	North-Central
HA|A/turkey/England/068583/2021|EPI2071656	2021-12-09	North-Central
HA|A/mute_swan/Northern_Ireland/17269/2021|EPI2071416	2021-11-29	North-Central
HA|A/chicken/England/064233/2021|EPI2071456	2021-12-01	North-Central
HA|A/chicken/England/064131/2021|EPI2071464	2021-12-01	North-Central
HA|A/Black-headed_gull/England/064433/2021|EPI2071424	2021-11-30	North-Central
HA|A/barnacle_goose/Scotland/064368/2021|EPI2071432	2021-11-30	North-Central
HA|A/turkey/England/009687/2022|EPI2072080	2022-01-27	North-Central
HA|A/chicken/England/009811/2022|EPI2072088	2022-01-27	North-Central
HA|A/mallard_duck/England/388009/2022|EPI2072096	2022-01-27	North-Central
HA|A/domestic_duck/England/012247/2022|EPI2072104	2022-02-03	North-Central
HA|A/turkey/England/007586/2022|EPI2072048	2022-01-23	North-Central
HA|A/chicken/England/007584/2022|EPI2072056	2022-01-23	North-Central
HA|A/domestic_goose/England/008781/2022|EPI2072064	2022-01-26	North-Central
HA|A/chicken/England/008775/2022|EPI2072072	2022-01-26	North-Central
HA|A/turkey/England/004667/2022|EPI2072016	2022-01-12	North-Central
HA|A/Greylag_goose/Isle_of_Man/010298/2022|EPI2072024	2022-01-14	North-Central
HA|A/Domestic_goose/England/006847/2022|EPI2072032	2022-01-19	North-Central
HA|A/turkey/England/006963/2022|EPI2072040	2022-01-20	North-Central
HA|A/pheasant/England/019746/2022|EPI2072152	2022-02-26	North-Central
HA|A/domestic_duck/England/019894/2022|EPI2072160	2022-02-28	North-Central
HA|A/chicken/England/014330/2022|EPI2072112	2022-02-12	North-Central
HA|A/pheasant/Wales/016441/2022|EPI2072120	2022-02-20	North-Central
HA|A/domestic_duck/England/017166/2022|EPI2072136	2022-02-21	North-Central
HA|A/chicken/England/002376/2022|EPI2072000	2022-01-08	North-Central
HA|A/Common_Buzzard/England/245285/2021|EPI2071960	2021-12-31	North-Central
HA|A/Goshawk/England/387180/2021|EPI2071968	2021-12-31	North-Central
HA|A/Whooper_swan/England/000556/2021|EPI2071920	2021-12-29	North-Central
HA|A/domestic_duck/England/076401/2021|EPI2071928	2021-12-30	North-Central
HA|A/turkey/England/076717/2021|EPI2071936	2021-12-30	North-Central
HA|A/Herring_Gull/1/2021_HA|EPI1963328	2021-12-17	North-Central
HA|A/Mallard/Netherlands/13/2021_HA|EPI1963352	2021-12-27	North-Central
HA|A/common_gull/England/245481/2021|EPI2072008	2022-01-08	North-Central
HA|A/Little_gull/England/109275/2021|EPI2072176	2021-12-24	North-Central
HA|A/coot/England/388108/2022|EPI2072184	2022-01-28	North-Central
HA|A/magpie/Scotland/012805/2022|EPI2072192	2022-02-05	North-Central
HA|A/mute_swan/Scotland/029919/2022|EPI2072224	2022-03-07	North-Central
HA|A/domestic_duck/Scotland/024305/2022|EPI2072240	2022-03-09	North-Central
HA|A/domestic_duck/England/025226/2022|EPI2072248	2022-03-10	North-Central
HA|A/Red-breasted_goose/Jersey/018413/2022|EPI2072200	2022-02-22	North-Central
HA|A/chicken/England/053826/2022|EPI2072352	2022-04-21	North-Central
HA|A/chicken/England/063896/2022|EPI2072360	2022-05-05	North-Central
HA|A/domestic_duck/England/040831/2022|EPI2072320	2022-04-04	North-Central
HA|A/domestic_duck/England/042266/2022|EPI2072328	2022-04-06	North-Central
HA|A/chicken/England/042391/2022|EPI2072336	2022-04-06	North-Central
HA|A/chicken/England/046274/2022|EPI2072344	2022-04-12	North-Central
HA|A/chicken/England/034820/2022|EPI2072296	2022-03-28	North-Central
HA|A/domestic_duck/England/025639/2022|EPI2072256	2022-03-11	North-Central
HA|A/chicken/Scotland/029509/2022|EPI2072264	2022-03-18	North-Central
HA|A/grey_seal/Germany-SH/AI01973/2023|EPI2455328	2023-02-27	North-Central
HA|A/common_gull/Northern_Ireland/23006/2023|EPI2730901	2023-07-26	North-Central
HA|A/common_gull/Northern_Ireland/23002/2023|EPI2730893	2023-07-26	North-Central
HA|A/chicken/England/002070/2022|EPI2001596	2022-01-06	North-Central
HA|A/great_black-backed_gull/Germany-SH/AI05236/2022|EPI2564610	2022-10-13	North-Central
HA|A/Artic_tern/Netherlands/2/2023|EPI3008291	2023-07-11	North-Central
