Sequence ID	Sequence name	Collection date	Region	Database
EPI2274958	HA|A/Red_Fox/SK/FAV-0824-96/2022|EPI2274958	2022-05-05	North	GISAID
EPI2246880	HA|A/Snow_Goose/SK/FAV-0216-01/2022|EPI2246880	2022-04-01	North	GISAID
EPI2246859	HA|A/Turkey/SK/FAV-0216/2022|EPI2246859	2022-05-14	North	GISAID
EPI2246889	HA|A/Snow_Goose/SK/FAV-0216-02/2022|EPI2246889	2022-04-02	North	GISAID
EPI2413436	HA|A/falcon/Costa_Rica/INC-0001-D0377-23/2023|EPI2413436	2023-01-26	South	GISAID
EPI2246973	HA|A/Chicken/ON/FAV-0208-133/2022|EPI2246973	2022-04-04	North	GISAID
EPI2246965	HA|A/Canada_Goose/FAV-0187-01/2022|EPI2246965	2022-03-31	North	GISAID
EPI2246993	HA|A/Chicken/ON/FAV-0217-05/2022|EPI2246993	2022-04-07	North	GISAID
EPI2246905	HA|A/Bald_Eagle/PEI/FAV-0129-01/2022|EPI2246905	2022-03-03	North	GISAID
EPI2246913	HA|A/Bald_Eagle/PEI/FAV-0172/2022|EPI2246913	2022-03-14	North	GISAID
EPI2246897	HA|A/Snow_Goose/SK/FAV-0216-06/2022|EPI2246897	2022-04-04	North	GISAID
EPI2246956	HA|A/Bald_Eagle/ON/FAV-0178-02/2022|EPI2246956	2022-03-24	North	GISAID
EPI2246942	HA|A/Turkey/ON/FAV-0162-144/2022|EPI2246942	2022-03-27	North	GISAID
EPI2246921	HA|A/Bald_Eagle/ON/FAV-0221-01/2022|EPI2246921	2022-04-04	North	GISAID
EPI2246929	HA|A/Bald_eagle/ON/FAV-0221-02/2022|EPI2246929	2022-03-22	North	GISAID
EPI2247003	HA|A/RT-Hawk/ON/FAV-0210/2022|EPI2247003	2022-04-02	North	GISAID
EPI2236216	HA|A/Red_Fox/ON/FAV-0773-01/2022|EPI2236216	2022-05-31	North	GISAID
EPI2236200	HA|A/Red_Fox/ON/FAV-0529-02/2022|EPI2236200	2022-05-19	North	GISAID
EPI2236208	HA|A/Red_Fox/ON/FAV-0529-03/2022|EPI2236208	2022-05-11	North	GISAID
EPI2236224	HA|A/Red_Fox/ON/FAV-0873/2022|EPI2236224	2022-04-03	North	GISAID
EPI2236192	HA|A/Wild_Mink/ON/FAV-0529-01/2022|EPI2236192	2022-05-19	North	GISAID
EPI2236232	HA|A/Red_Fox/ON/FAV-0300-01/2022|EPI2236232	2022-04-12	North	GISAID
EPI2236768	HA|A/Red_Fox/ON/FAV-0558-02/2022|EPI2236768	2022-04-22	North	GISAID
EPI2236292	HA|A/Red_Fox/ON/FAV-0558-01/2022|EPI2236292	2022-04-22	North	GISAID
EPI2236256	HA|A/Red_Fox/ON/FAV-0301/2022|EPI2236256	2022-04-16	North	GISAID
EPI2236248	HA|A/Red_Fox/ON/FAV-0300-06/2022|EPI2236248	2022-04-13	North	GISAID
EPI2259571	HA|A/Red_fox/PEI/FAV-0592-01/2022|EPI2259571	2022-05-24	North	GISAID
EPI2499738	HA|A/Red_Fox/ON/FAV-0301-05/2022|EPI2499738	2022-04-15	North	GISAID
EPI2500057	HA|A/Turkey/ON/FAV-0162-144/2022|EPI2500057	2022-03-25	North	GISAID
EPI2500065	HA|A/Blue_Winged_teal/MB/FAV-0913/2022|EPI2500065	2022-08-19	North	GISAID
EPI2500041	HA|A/RT-Hawk/ON/FAV-0473-4/2022|EPI2500041	2022-04-26	North	GISAID
EPI2534293	HA|A/pelican/Honduras/23-000009-001/2022|EPI2534293	2022-12-27	South	GISAID
EPI2259579	HA|A/Red_fox/ON/FAV-0301-05/2022|EPI2259579	2022-04-15	North	GISAID
EPI2534301	HA|A/brown_pelican/Panama/22-041124-001-original/2022|EPI2534301	2022-12-14	South	GISAID
EPI2513407	HA|A/Red_Fox/NL/FAV-0075/2023|EPI2513407	2023-01-31	North	GISAID
EPI2513415	HA|A/American_crow/PEI/FAV-0019-01/2022|EPI2513415	2022-12-26	North	GISAID
EPI2247180	HA|A/Chicken/AB/FAV-0438-02/2022|EPI2247180	2022-05-16	North	GISAID
EPI2236495	HA|A/Red_Fox/PEI/FAV-0591-01/2022|EPI2236495	2022-05-24	North	GISAID
EPI2236509	HA|A/Red_Fox/PEI/FAV-0591-02/2022|EPI2236509	2022-05-24	North	GISAID
EPI2236533	HA|A/Red_Fox/NS/FAV-0879/2022|EPI2236533	2022-06-28	North	GISAID
EPI2236760	HA|A/Skunk/AB/FAV-0416-02/2022|EPI2236760	2022-04-22	North	GISAID
EPI2236752	HA|A/Skunk/AB/FAV-0416-03/2022|EPI2236752	2022-04-26	North	GISAID
EPI2236744	HA|A/Skunk/AB/FAV-0416-01/2022|EPI2236744	2022-04-22	North	GISAID
EPI2236712	HA|A/Skunk/AB/0835-11/2022|EPI2236712	2022-05-31	North	GISAID
EPI2236720	HA|A/Skunk/AB/FAV-0835-05/2022|EPI2236720	2022-05-04	North	GISAID
EPI2236688	HA|A/Skunk/AB/FAV-0897-01/2022|EPI2236688	2022-06-28	North	GISAID
EPI2236696	HA|A/Skunk/AB/FAV-0897-02/2022|EPI2236696	2022-07-19	North	GISAID
EPI2236704	HA|A/Skunk/AB/FAV-0897-03/2022|EPI2236704	2022-07-19	North	GISAID
EPI2236670	HA|A/Red_Fox/AB/FAV-0835-02/2022|EPI2236670	2022-05-05	North	GISAID
EPI2236678	HA|A/Red_Fox/AB/FAV-0835-13/2022|EPI2236678	2022-06-10	North	GISAID
EPI2236553	HA|A/Red_Fox/AB/FAV-0835-01/2022|EPI2236553	2022-05-05	North	GISAID
EPI2850934	HA|A/Chicken/BC/AIVPHL-151/2022_HA|EPI2850934	2022-04-25	North	GISAID
EPI2855965	HA|A/Cooper_s_Hawk/BC/AIVPHL-924/2023_HA|EPI2855965	2023-01-30	North	GISAID
EPI2855981	HA|A/Long_Eared_Owl/BC/AIVPHL-925/2023_HA|EPI2855981	2023-01-30	North	GISAID
EPI2855933	HA|A/American_Crow/BC/AIVPHL-921/2023_HA|EPI2855933	2023-01-30	North	GISAID
EPI2855948	HA|A/Peregrine_Falcon/BC/AIVPHL-671/2022_HA|EPI2855948	2022-11-14	North	GISAID
EPI2855949	HA|A/American_Crow/BC/AIVPHL-922/2023_HA|EPI2855949	2023-01-30	North	GISAID
EPI2855964	HA|A/Red_Tailed_Hawk/BC/AIVPHL-675/2022_HA|EPI2855964	2022-11-14	North	GISAID
EPI2855906	HA|A/American_Crow/BC/AIVPHL-900/2023_HA|EPI2855906	2023-01-16	North	GISAID
EPI2855917	HA|A/Trumpeter_Swan/BC/AIVPHL-667/2022_HA|EPI2855917	2022-11-13	North	GISAID
EPI2855919	HA|A/Trumpeter_Swan/BC/AIVPHL-916/2023_HA|EPI2855919	2023-01-27	North	GISAID
EPI2855932	HA|A/Cackling_Goose/BC/AIVPHL-669/2022_HA|EPI2855932	2022-11-14	North	GISAID
EPI2855880	HA|A/Canada_Goose/BC/AIVPHL-613/2022_HA|EPI2855880	2022-10-12	North	GISAID
EPI2855886	HA|A/Canada_Goose/BC/AIVPHL-623/2022_HA|EPI2855886	2022-10-14	North	GISAID
EPI2855894	HA|A/Canada_Goose/BC/AIVPHL-654/2022_HA|EPI2855894	2022-11-07	North	GISAID
EPI2855903	HA|A/Mallard/BC/AIVPHL-656/2022_HA|EPI2855903	2022-11-08	North	GISAID
EPI2855854	HA|A/Canada_Goose/BC/AIVPHL-573/2022_HA|EPI2855854	2022-09-06	North	GISAID
EPI2855859	HA|A/Canada_Goose/BC/AIVPHL-581/2022_HA|EPI2855859	2022-09-12	North	GISAID
EPI2855865	HA|A/Great_Horned_Owl/BC/AIVPHL-589/2022_HA|EPI2855865	2022-09-25	North	GISAID
EPI2855872	HA|A/Canada_Goose/BC/AIVPHL-611/2022_HA|EPI2855872	2022-10-05	North	GISAID
EPI2855828	HA|A/Great_Horned_Owl/BC/AIVPHL-457/2022_HA|EPI2855828	2022-07-06	North	GISAID
EPI2855834	HA|A/Bald_Eagle/BC/AIVPHL-486/2022_HA|EPI2855834	2022-07-15	North	GISAID
EPI2855840	HA|A/Bald_Eagle/BC/AIVPHL-487/2022_HA|EPI2855840	2022-07-17	North	GISAID
EPI2855847	HA|A/Bald_Eagle/BC/AIVPHL-532/2022_HA|EPI2855847	2022-08-08	North	GISAID
EPI2855800	HA|A/Chicken/BC/AIVPHL-153/2022_HA|EPI2855800	2022-04-25	North	GISAID
EPI2855808	HA|A/Peregrine_Falcon/BC/AIVPHL-266/2022_HA|EPI2855808	2022-05-12	North	GISAID
EPI2855816	HA|A/Chicken/BC/AIVPHL-412/2022_HA|EPI2855816	2022-06-15	North	GISAID
EPI2855823	HA|A/Canada_Goose/BC/AIVPHL-427/2022_HA|EPI2855823	2022-06-22	North	GISAID
EPI2856203	HA|A/Striped_Skunk/BC/AIVPHL-976/2023_HA|EPI2856203	2023-03-09	North	GISAID
EPI2856207	HA|A/Green_Winged_Teal/BC/AIVPHL-1381/2023_HA|EPI2856207	2023-11-06	North	GISAID
EPI2856210	HA|A/Trumpeter_Swan/BC/AIVPHL-822/2022_HA|EPI2856210	2022-12-12	North	GISAID
EPI2856227	HA|A/Striped_Skunk/BC/AIVPHL-977/2023_HA|EPI2856227	2023-03-09	North	GISAID
EPI2856170	HA|A/Snow_Goose/BC/AIVPHL-779/2022_HA|EPI2856170	2022-11-28	North	GISAID
EPI2856180	HA|A/Striped_Skunk/BC/AIVPHL-975/2023_HA|EPI2856180	2023-03-06	North	GISAID
EPI2856186	HA|A/Snow_Goose/BC/AIVPHL-780/2022_HA|EPI2856186	2022-11-28	North	GISAID
EPI2856190	HA|A/American_Wigeon/BC/AIVPHL-1379/2023_HA|EPI2856190	2023-11-03	North	GISAID
EPI2856146	HA|A/Cackling_Goose/BC/AIVPHL-1375/2023_HA|EPI2856146	2023-11-03	North	GISAID
EPI2856150	HA|A/Snow_Goose/BC/AIVPHL-777/2022_HA|EPI2856150	2022-11-28	North	GISAID
EPI2856157	HA|A/Striped_Skunk/BC/AIVPHL-972/2023_HA|EPI2856157	2023-03-06	North	GISAID
EPI2856168	HA|A/Canada_Goose/BC/AIVPHL-1377/2023_HA|EPI2856168	2023-11-03	North	GISAID
EPI2856119	HA|A/Striped_Skunk/BC/AIVPHL-970/2023_HA|EPI2856119	2023-03-06	North	GISAID
EPI2856122	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1372/2023_HA|EPI2856122	2023-11-03	North	GISAID
EPI2856125	HA|A/Snow_Goose/BC/AIVPHL-776/2022_HA|EPI2856125	2022-11-28	North	GISAID
EPI2856139	HA|A/Striped_Skunk/BC/AIVPHL-971/2023_HA|EPI2856139	2023-03-06	North	GISAID
EPI2856087	HA|A/Great_Horned_Owl/BC/AIVPHL-956/2023_HA|EPI2856087	2023-02-27	North	GISAID
EPI2856094	HA|A/Trumpeter_Swan/BC/AIVPHL-767/2022_HA|EPI2856094	2022-11-25	North	GISAID
EPI2856103	HA|A/Striped_Skunk/BC/AIVPHL-966/2023_HA|EPI2856103	2023-02-28	North	GISAID
EPI2856106	HA|A/Trumpeter_Swan/BC/AIVPHL-775/2022_HA|EPI2856106	2022-11-28	North	GISAID
EPI2856060	HA|A/Red_Tailed_Hawk/BC/AIVPHL-941/2023_HA|EPI2856060	2023-02-06	North	GISAID
EPI2856071	HA|A/Barrow_s_Goldeneye/BC/AIVPHL-943/2023_HA|EPI2856071	2023-02-06	North	GISAID
EPI2856078	HA|A/Peregrine_Falcon/BC/AIVPHL-764/2022_HA|EPI2856078	2022-11-25	North	GISAID
EPI2856029	HA|A/Red_Tailed_Hawk/BC/AIVPHL-931/2023_HA|EPI2856029	2023-01-30	North	GISAID
EPI2856036	HA|A/Lesser_Snow_Goose/BC/AIVPHL-709/2022_HA|EPI2856036	2022-11-20	North	GISAID
EPI2856045	HA|A/Dunlin/BC/AIVPHL-940/2023_HA|EPI2856045	2023-02-06	North	GISAID
EPI2856052	HA|A/Snow_Goose/BC/AIVPHL-727/2022_HA|EPI2856052	2022-11-21	North	GISAID
EPI2855997	HA|A/Barn_Owl/BC/AIVPHL-926/2023_HA|EPI2855997	2023-01-30	North	GISAID
EPI2856008	HA|A/Trumpeter_Swan/BC/AIVPHL-700/2022_HA|EPI2856008	2022-11-18	North	GISAID
EPI2856013	HA|A/American_Crow/BC/AIVPHL-929/2023_HA|EPI2856013	2023-01-30	North	GISAID
EPI2856020	HA|A/Mallard/BC/AIVPHL-704/2022_HA|EPI2856020	2022-11-19	North	GISAID
EPI2856449	HA|A/Mallard/BC/AIVPHL-1400/2023_HA|EPI2856449	2023-11-14	North	GISAID
EPI2856448	HA|A/American_Crow/BC/AIVPHL-874/2023_HA|EPI2856448	2023-01-09	North	GISAID
EPI2856466	HA|A/Canada_Goose/BC/AIVPHL-1458/2023_HA|EPI2856466	2023-11-27	North	GISAID
EPI2856469	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1028/2023_HA|EPI2856469	2023-03-27	North	GISAID
EPI2856420	HA|A/Peregrine_Falcon/BC/AIVPHL-877/2023_HA|EPI2856420	2023-01-09	North	GISAID
EPI2856419	HA|A/Wood_Duck/BC/AIVPHL-1399/2023_HA|EPI2856419	2023-11-14	North	GISAID
EPI2856438	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1454/2023_HA|EPI2856438	2023-11-27	North	GISAID
EPI2856439	HA|A/Barn_Owl/BC/AIVPHL-1011/2023_HA|EPI2856439	2023-03-20	North	GISAID
EPI2856390	HA|A/Barred_Owl/BC/AIVPHL-1008/2023_HA|EPI2856390	2023-03-20	North	GISAID
EPI2856394	HA|A/American_Crow/BC/AIVPHL-864/2022_HA|EPI2856394	2022-12-30	North	GISAID
EPI2856396	HA|A/Cackling_Goose/BC/AIVPHL-1398/2023_HA|EPI2856396	2023-11-14	North	GISAID
EPI2856413	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1009/2023_HA|EPI2856413	2023-03-20	North	GISAID
EPI2856355	HA|A/Red_Tailed_Hawk/BC/AIVPHL-860/2022_HA|EPI2856355	2022-12-30	North	GISAID
EPI2856367	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1007/2023_HA|EPI2856367	2023-03-20	North	GISAID
EPI2856375	HA|A/Cackling_Goose/BC/AIVPHL-1396/2023_HA|EPI2856375	2023-11-14	North	GISAID
EPI2856376	HA|A/American_Crow/BC/AIVPHL-861/2022_HA|EPI2856376	2022-12-30	North	GISAID
EPI2856327	HA|A/Canada_Goose/BC/AIVPHL-1395/2023_HA|EPI2856327	2023-11-14	North	GISAID
EPI2856330	HA|A/Red_Tailed_Hawk/BC/AIVPHL-859/2022_HA|EPI2856330	2022-12-30	North	GISAID
EPI2856347	HA|A/Trumpeter_Swan/BC/AIVPHL-1003/2023_HA|EPI2856347	2023-03-20	North	GISAID
EPI2856299	HA|A/Red_Tailed_Hawk/BC/AIVPHL-990/2023_HA|EPI2856299	2023-03-13	North	GISAID
EPI2856303	HA|A/Cooper_s_Hawk/BC/AIVPHL-1393/2023_HA|EPI2856303	2023-11-13	North	GISAID
EPI2856306	HA|A/Great_Horned_Owl/BC/AIVPHL-853/2022_HA|EPI2856306	2022-12-19	North	GISAID
EPI2856323	HA|A/Barn_Owl/BC/AIVPHL-995/2023_HA|EPI2856323	2023-03-13	North	GISAID
EPI2856258	HA|A/Trumpeter_Swan/BC/AIVPHL-836/2022_HA|EPI2856258	2022-12-15	North	GISAID
EPI2856275	HA|A/Barred_Owl/BC/AIVPHL-982/2023_HA|EPI2856275	2023-03-10	North	GISAID
EPI2856279	HA|A/Great_Horned_Owl/BC/AIVPHL-1388/2023_HA|EPI2856279	2023-11-08	North	GISAID
EPI2856282	HA|A/Canada_Goose/BC/AIVPHL-844/2022_HA|EPI2856282	2022-12-16	North	GISAID
EPI2856231	HA|A/American_Crow/BC/AIVPHL-1384/2023_HA|EPI2856231	2023-11-06	North	GISAID
EPI2856234	HA|A/Great_Blue_Heron/BC/AIVPHL-835/2022_HA|EPI2856234	2022-12-14	North	GISAID
EPI2856251	HA|A/Great_Horned_Owl/BC/AIVPHL-981/2023_HA|EPI2856251	2023-03-10	North	GISAID
EPI2856255	HA|A/Canada_Goose/BC/AIVPHL-1386/2023_HA|EPI2856255	2023-11-07	North	GISAID
EPI2856691	HA|A/American_Wigeon/BC/AIVPHL-1410/2023_HA|EPI2856691	2023-11-14	North	GISAID
EPI2856693	HA|A/Cooper_s_Hawk/BC/AIVPHL-1498/2023_HA|EPI2856693	2023-12-11	North	GISAID
EPI2856694	HA|A/Peregrine_Falcon/BC/AIVPHL-1151/2023_HA|EPI2856694	2023-06-05	North	GISAID
EPI2856715	HA|A/American_Wigeon/BC/AIVPHL-1411/2023_HA|EPI2856715	2023-11-14	North	GISAID
EPI2856648	HA|A/Striped_Skunk/BC/AIVPHL-1083/2023_HA|EPI2856648	2023-04-20	North	GISAID
EPI2856668	HA|A/American_Wigeon/BC/AIVPHL-1409/2023_HA|EPI2856668	2023-11-14	North	GISAID
EPI2856671	HA|A/Cooper_s_Hawk/BC/AIVPHL-1125/2023_HA|EPI2856671	2023-05-23	North	GISAID
EPI2856624	HA|A/Striped_Skunk/BC/AIVPHL-1082/2023_HA|EPI2856624	2023-04-20	North	GISAID
EPI2856628	HA|A/Cackling_Goose/BC/AIVPHL-1479/2023_HA|EPI2856628	2023-12-04	North	GISAID
EPI2856644	HA|A/Cackling_Goose/BC/AIVPHL-1407/2023_HA|EPI2856644	2023-11-14	North	GISAID
EPI2856646	HA|A/Canada_Goose/BC/AIVPHL-1483/2023_HA|EPI2856646	2023-12-04	North	GISAID
EPI2856597	HA|A/Cackling_Goose/BC/AIVPHL-1405/2023_HA|EPI2856597	2023-11-14	North	GISAID
EPI2856601	HA|A/Striped_Skunk/BC/AIVPHL-1080/2023_HA|EPI2856601	2023-04-20	North	GISAID
EPI2856622	HA|A/Cackling_Goose/BC/AIVPHL-1406/2023_HA|EPI2856622	2023-11-14	North	GISAID
EPI2856557	HA|A/Great_Horned_Owl/BC/AIVPHL-1037/2023_HA|EPI2856557	2023-03-31	North	GISAID
EPI2856574	HA|A/Cackling_Goose/BC/AIVPHL-1404/2023_HA|EPI2856574	2023-11-14	North	GISAID
EPI2856582	HA|A/American_Crow/BC/AIVPHL-1469/2023_HA|EPI2856582	2023-12-01	North	GISAID
EPI2856583	HA|A/Raven/BC/AIVPHL-1062/2023_HA|EPI2856583	2023-04-12	North	GISAID
EPI2856527	HA|A/Red_Tailed_Hawk/BC/AIVPHL-892/2023_HA|EPI2856527	2023-01-16	North	GISAID
EPI2856551	HA|A/Cooper_s_Hawk/BC/AIVPHL-893/2023_HA|EPI2856551	2023-01-16	North	GISAID
EPI2856554	HA|A/American_Crow/BC/AIVPHL-1468/2023_HA|EPI2856554	2023-12-01	North	GISAID
EPI2856502	HA|A/Barn_Owl/BC/AIVPHL-1029/2023_HA|EPI2856502	2023-03-27	North	GISAID
EPI2856513	HA|A/Canada_Goose/BC/AIVPHL-1402/2023_HA|EPI2856513	2023-11-14	North	GISAID
EPI2856522	HA|A/Peregrine_Falcon/BC/AIVPHL-1465/2023_HA|EPI2856522	2023-12-01	North	GISAID
EPI2856525	HA|A/Cooper_s_Hawk/BC/AIVPHL-1027/2023_HA|EPI2856525	2023-03-27	North	GISAID
EPI2856470	HA|A/Cackling_Goose/BC/AIVPHL-875/2023_HA|EPI2856470	2023-01-09	North	GISAID
EPI2856481	HA|A/Canada_Goose/BC/AIVPHL-1401/2023_HA|EPI2856481	2023-11-14	North	GISAID
EPI2856491	HA|A/Barn_Owl/BC/AIVPHL-1464/2023_HA|EPI2856491	2023-12-01	North	GISAID
EPI2856496	HA|A/Cackling_Goose/BC/AIVPHL-876/2023_HA|EPI2856496	2023-01-09	North	GISAID
EPI2856948	HA|A/Canada_Goose/BC/AIVPHL-1423/2023_HA|EPI2856948	2023-11-20	North	GISAID
EPI2856957	HA|A/Canada_Goose/BC/AIVPHL-1343/2023_HA|EPI2856957	2023-10-11	North	GISAID
EPI2856919	HA|A/American_Wigeon/BC/AIVPHL-1421/2023_HA|EPI2856919	2023-11-20	North	GISAID
EPI2856886	HA|A/American_Wigeon/BC/AIVPHL-1420/2023_HA|EPI2856886	2023-11-20	North	GISAID
EPI2856854	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1419/2023_HA|EPI2856854	2023-11-20	North	GISAID
EPI2856859	HA|A/Cooper_s_Hawk/BC/AIVPHL-1243/2023_HA|EPI2856859	2023-07-24	North	GISAID
EPI2856821	HA|A/Cooper_s_Hawk/BC/AIVPHL-1433/2023_HA|EPI2856821	2023-11-20	North	GISAID
EPI2856827	HA|A/Great_Horned_Owl/BC/AIVPHL-1242/2023_HA|EPI2856827	2023-07-24	North	GISAID
EPI2856789	HA|A/Great_Blue_Heron/BC/AIVPHL-1417/2023_HA|EPI2856789	2023-11-20	North	GISAID
EPI2856795	HA|A/Barred_Owl/BC/AIVPHL-1238/2023_HA|EPI2856795	2023-07-24	North	GISAID
EPI2856742	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1227/2023_HA|EPI2856742	2023-07-17	North	GISAID
EPI2856763	HA|A/Cackling_Goose/BC/AIVPHL-1413/2023_HA|EPI2856763	2023-11-16	North	GISAID
EPI2856766	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1236/2023_HA|EPI2856766	2023-07-24	North	GISAID
EPI2856717	HA|A/Peregrine_Falcon/BC/AIVPHL-1499/2023_HA|EPI2856717	2023-12-11	North	GISAID
EPI2856718	HA|A/Dunlin/BC/AIVPHL-1221/2023_HA|EPI2856718	2023-07-14	North	GISAID
EPI2856739	HA|A/Cackling_Goose/BC/AIVPHL-1412/2023_HA|EPI2856739	2023-11-14	North	GISAID
EPI2857157	HA|A/Canada_Goose/BC/AIVPHL-1443/2023_HA|EPI2857157	2023-11-24	North	GISAID
EPI2857137	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1442/2023_HA|EPI2857137	2023-11-23	North	GISAID
EPI2857089	HA|A/Dunlin/BC/AIVPHL-1429/2023_HA|EPI2857089	2023-11-20	North	GISAID
EPI2857114	HA|A/Cackling_Goose/BC/AIVPHL-1436/2023_HA|EPI2857114	2023-11-20	North	GISAID
EPI2857040	HA|A/Glaucous_Winged_Gull/BC/AIVPHL-1426/2023_HA|EPI2857040	2023-11-20	North	GISAID
EPI2857007	HA|A/American_Crow/BC/AIVPHL-1425/2023_HA|EPI2857007	2023-11-20	North	GISAID
EPI2857022	HA|A/Cooper_s_Hawk/BC/AIVPHL-1370/2023_HA|EPI2857022	2023-11-02	North	GISAID
EPI2856974	HA|A/American_Crow/BC/AIVPHL-1424/2023_HA|EPI2856974	2023-11-20	North	GISAID
EPI2856989	HA|A/Peregrine_Falcon/BC/AIVPHL-1361/2023_HA|EPI2856989	2023-10-23	North	GISAID
EPI2857430	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1453/2023_HA|EPI2857430	2023-11-27	North	GISAID
EPI2857405	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1450/2023_HA|EPI2857405	2023-11-27	North	GISAID
EPI2857340	HA|A/Canada_Goose/BC/AIVPHL-1448/2023_HA|EPI2857340	2023-11-27	North	GISAID
EPI2857308	HA|A/Hooded_Merganser/BC/AIVPHL-1456/2023_HA|EPI2857308	2023-11-27	North	GISAID
EPI2857282	HA|A/Hooded_Merganser/BC/AIVPHL-1447/2023_HA|EPI2857282	2023-11-27	North	GISAID
EPI2857251	HA|A/Mallard/BC/AIVPHL-1446/2023_HA|EPI2857251	2023-11-27	North	GISAID
EPI2857221	HA|A/Red_Tailed_Hawk/BC/AIVPHL-1445/2023_HA|EPI2857221	2023-11-27	North	GISAID
EPI2614647	HA|A/pelican/Costa_Rica/INC-0020-D0716-23/2023_HA_H5|EPI2614647	2023-02-10	South	GISAID
EPI2614655	HA|A/pelican/Costa_Rica/INC-0021-D0729-23/2023_HA|EPI2614655	2023-02-10	South	GISAID
EPI2614639	HA|A/pelican/Costa_Rica/INC-0019-D0618-23/2023_HA_H5|EPI2614639	2023-02-10	South	GISAID
EPI2909518	HA|A/avian/Guanajuato/CENAPA-18539/2023_HA|EPI2909518	2023-10-26	South	GISAID
EPI2909729	HA|A/chicken/Sonora/CENAPA-18486/2023_HA|EPI2909729	2023-10-25	South	GISAID
EPI2909774	HA|A/avian/Veracruz/CENAPA-18079/2023_HA|EPI2909774	2023-10-22	South	GISAID
EPI3297892	HA|A/Chicken/ON/FAV-0208-141/2022_HA|EPI3297892	2022-04-07	North	GISAID
EPI3297900	HA|A/Mallard/QC/FAV-0307-2/2022_HA|EPI3297900	2022-04-07	North	GISAID
EPI3297860	HA|A/Chicken/AB/FAV-0212-7/2022_HA|EPI3297860	2022-04-06	North	GISAID
EPI3297884	HA|A/Chicken/AB/FAV-0222-8/2022_HA|EPI3297884	2022-04-07	North	GISAID
EPI3298084	HA|A/Bald_Eagle/PE/FAV-0098-2/2022_HA|EPI3298084	2022-01-22	North	GISAID
EPI3298092	HA|A/Mixed/NS/FAV-0065-10/2022_HA|EPI3298092	2022-01-28	North	GISAID
EPI3298068	HA|A/Herring_Gull/NL/FAV-0078-1/2022_HA|EPI3298068	2022-01-14	North	GISAID
EPI3298076	HA|A/American_Crow/NL/FAV-0092-1/2022_HA|EPI3298076	2022-01-18	North	GISAID
EPI3297772	HA|A/Turkey/ON/FAV-0162-155/2022_HA|EPI3297772	2022-03-26	North	GISAID
EPI3297844	HA|A/Turkey/ON/FAV-0164-156/2022_HA|EPI3297844	2022-03-29	North	GISAID
EPI3297812	HA|A/Turkey/ON/FAV-0163-136/2022_HA|EPI3297812	2022-03-27	North	GISAID
EPI3298404	HA|A/American_Crow/NL/FAV-0170-1/2022_HA|EPI3298404	2022-03-12	North	GISAID
EPI3298420	HA|A/Mixed/NS/FAV-0127-141B/2022_HA|EPI3298420	2022-03-12	North	GISAID
EPI3298428	HA|A/Mixed/NS/FAV-0127-153/2022_HA|EPI3298428	2022-03-12	North	GISAID
EPI3298372	HA|A/American_Crow/NB/FAV-0257-1/2022_HA|EPI3298372	2022-03-09	North	GISAID
EPI3298380	HA|A/Canada_Goose/NS/FAV-0248-1/2022_HA|EPI3298380	2022-03-09	North	GISAID
EPI3298452	HA|A/Redhead/ON/FAV-0161-1/2022_HA|EPI3298452	2022-03-15	North	GISAID
EPI3298460	HA|A/American_Crow/NS/FAV-0322-1/2022_HA|EPI3298460	2022-03-16	North	GISAID
EPI3298532	HA|A/Great_Black-Backed_Gull/NS/FAV-0332-1/2022_HA|EPI3298532	2022-03-22	North	GISAID
EPI3298540	HA|A/Great_Black-Backed_Gull/NS/FAV-0333-1/2022_HA|EPI3298540	2022-03-22	North	GISAID
EPI3298548	HA|A/Hooded_Merganser/ON/FAV-0181-1/2022_HA|EPI3298548	2022-03-22	North	GISAID
EPI3298596	HA|A/Canada_Goose/QC/FAV-0177-1/2022_HA|EPI3298596	2022-03-25	North	GISAID
EPI3298604	HA|A/Herring_Gull/QC/FAV-0829-10/2022_HA|EPI3298604	2022-03-25	North	GISAID
EPI3298612	HA|A/Snow_Goose/SK/FAV-0184-1/2022_HA|EPI3298612	2022-03-27	North	GISAID
EPI3298620	HA|A/Bald_Eagle/SK/FAV-0268-41/2022_HA|EPI3298620	2022-03-28	North	GISAID
EPI3298572	HA|A/Great_Black-Backed_Gull/NS/FAV-0330-1/2022_HA|EPI3298572	2022-03-23	North	GISAID
EPI3298580	HA|A/Snow_Goose/QC/FAV-0177-2/2022_HA|EPI3298580	2022-03-23	North	GISAID
EPI3298588	HA|A/American_Crow/NL/FAV-0247-1/2022_HA|EPI3298588	2022-03-25	North	GISAID
EPI3298124	HA|A/Herring_Gull/NL/FAV-0093-1/2022_HA|EPI3298124	2022-01-31	North	GISAID
