Sequence ID	Sequence name	Collection date	Region	Database
EPI2587272	HA|A/Sandwich_Tern/Netherlands/1/2023_HA|EPI2587272	2023-05-17	North-Central	GISAID
EPI2792251	HA|MH146138_HA_cons|EPI2792251	2023-10-11	North-Eastern	GISAID
EPI2587256	HA|A/Lesser_black-backed_Gull/Netherlands/2/2023_HA|EPI2587256	2023-05-19	North-Central	GISAID
EPI2792259	HA|MH146141_HA_cons|EPI2792259	2023-10-11	North-Eastern	GISAID
EPI2587240	HA|A/Eurasian_Oystercatcher/Netherlands/2/2023_HA|EPI2587240	2023-05-19	North-Central	GISAID
EPI2779186	HA|A/Sterna_hirundo/Belgium/06764_0002/2023|EPI2779186	2023-07-12	North-Central	GISAID
EPI2779153	HA|A/gull/Germany-NI/2023AI06805/2023_seg4|EPI2779153	2023-07-26	North-Central	GISAID
EPI2779146	HA|A/peregrine_falcon/Germany-NW/2023AI06880/2023_seg4|EPI2779146	2023-08-02	North-Central	GISAID
EPI2779164	HA|A/sandwich_tern/Germany-NI/2023AI06881/2023_seg4|EPI2779164	2023-08-02	North-Central	GISAID
EPI2670385	HA|A/Peregrine_Falcon/Netherlands/14/2023_HPAI_H5|EPI2670385	2023-03-16	North-Central	GISAID
EPI2779160	HA|A/gull/Germany-NI/2023AI06886/2023_seg4|EPI2779160	2023-08-02	North-Central	GISAID
EPI2653519	HA|A/mute_swan/Slovenia/241_23VIR1977-13/2023_HA|EPI2653519	2023-02-21	North-Central	GISAID
EPI2653511	HA|A/mute_swan/Slovenia/237_23VIR1977-8/2023_HA|EPI2653511	2023-02-20	North-Central	GISAID
EPI2653503	HA|A/mute_swan/Slovenia/236_23VIR1977-9/2023_HA|EPI2653503	2023-02-17	North-Central	GISAID
EPI2653535	HA|A/mute_swan/Slovenia/242_23VIR1977-11/2023_HA|EPI2653535	2023-02-23	North-Central	GISAID
EPI2670313	HA|A/Black-headed_Gull/Netherlands/47/2023_HPAI_H5|EPI2670313	2023-03-07	North-Central	GISAID
EPI2670305	HA|A/Black-headed_Gull/Netherlands/46/2023_HPAI_H5|EPI2670305	2023-03-07	North-Central	GISAID
EPI2670321	HA|A/Black-headed_Gull/Netherlands/49/2023_HPAI_H5|EPI2670321	2023-03-07	North-Central	GISAID
EPI2670377	HA|A/Black-headed_Gull/Netherlands/53/2023_HPAI_H5|EPI2670377	2023-03-18	North-Central	GISAID
EPI2670369	HA|A/Black-headed_Gull/Netherlands/52/2023_HPAI_H5|EPI2670369	2023-03-10	North-Central	GISAID
EPI2670361	HA|A/Black-headed_Gull/Netherlands/51/2023_HPAI_H5|EPI2670361	2023-03-10	North-Central	GISAID
EPI2587224	HA|A/Black-headed_Gull/Netherlands/64/2023_HA|EPI2587224	2023-05-19	North-Central	GISAID
EPI2587216	HA|A/Black-headed_Gull/Netherlands/63/2023_HA|EPI2587216	2023-05-19	North-Central	GISAID
EPI2587208	HA|A/Black-headed_Gull/Netherlands/62/2023_HA|EPI2587208	2023-05-19	North-Central	GISAID
EPI2671672	HA|A/common_tern/Italy/23VIR6412-2/2023_HA|EPI2671672	2023-06-19	South-Western	GISAID
EPI2671696	HA|A/common_tern/Italy/23VIR6744/2023_HA|EPI2671696	2023-07-07	South-Western	GISAID
EPI2671663	HA|A/pheasant/Italy/23VIR6483-4/2023_HA|EPI2671663	2023-07-10	South-Western	GISAID
EPI2671655	HA|A/pheasant/Italy/23VIR6483-3/2023_HA|EPI2671655	2023-07-10	South-Western	GISAID
EPI2671360	HA|A/gull-billed_tern/Spain/2645-12-2023_23VIR6502-14/2023_HA|EPI2671360	2023-05-20	South-Western	GISAID
EPI2671352	HA|A/parasitic_jaeger/Spain/2283-5-2023_23VIR6502-13/2023_HA|EPI2671352	2023-04-25	South-Western	GISAID
EPI2671336	HA|A/white_stork/Spain/1607-4-2023_23VIR6502-11/2023_HA|EPI2671336	2023-03-16	South-Western	GISAID
EPI2671392	HA|A/gull-billed_tern/Spain/2681-23-2023_23VIR6502-18/2023_HA|EPI2671392	2023-06-02	South-Western	GISAID
EPI2671384	HA|A/gull-billed_tern/Spain/2681-21-2023_23VIR6502-17/2023_HA|EPI2671384	2023-06-02	South-Western	GISAID
EPI2671376	HA|A/sandwich_tern/Spain/2681-18-2023_23VIR6502-16/2023_HA|EPI2671376	2023-06-02	South-Western	GISAID
EPI2671368	HA|A/yellow-legged_gull/Spain/2679-1-2023_23VIR6502-15/2023_HA|EPI2671368	2023-05-30	South-Western	GISAID
EPI2671534	HA|A/black-headed_gull/Spain/1168-1-2023_23VIR6502-5/2023_HA|EPI2671534	2023-02-22	South-Western	GISAID
EPI2671526	HA|A/wild_goose/Spain/1115-3-2023_23VIR6502-4/2023_HA|EPI2671526	2023-02-22	South-Western	GISAID
EPI2671566	HA|A/black-headed_gull/Spain/1528-7-2023_23VIR6502-9/2023_HA|EPI2671566	2023-03-07	South-Western	GISAID
EPI2671558	HA|A/black-headed_gull/Spain/1509-1-2023_23VIR6502-8/2023_HA|EPI2671558	2023-03-16	South-Western	GISAID
EPI2671424	HA|A/sandwich_tern/Spain/2713-25-2023_23VIR6502-22/2023_HA|EPI2671424	2023-06-05	South-Western	GISAID
EPI2671456	HA|A/mediterranean_gull/Spain/2842-15-2023_23VIR6502-29/2023_HA|EPI2671456	2023-06-15	South-Western	GISAID
EPI2671448	HA|A/common_tern/Spain/2774-12-2023_23VIR6502-25/2023_HA|EPI2671448	2023-06-08	South-Western	GISAID
EPI2671487	HA|A/common_tern/Spain/2903-11-2023_23VIR6502-33/2023_HA|EPI2671487	2023-06-21	South-Western	GISAID
EPI2671479	HA|A/mediterranean_gull/Spain/2886-14-2023_23VIR6502-31/2023_HA|EPI2671479	2023-06-20	South-Western	GISAID
EPI2671471	HA|A/caspian_tern/Spain/2848-13-2023_23VIR6502-30/2023_HA|EPI2671471	2023-06-15	South-Western	GISAID
EPI2671518	HA|A/white_stork/Spain/1115-2-2023_23VIR6502-3/2023_HA|EPI2671518	2023-02-10	South-Western	GISAID
EPI2671510	HA|A/mediterranean_gull/Spain/2994-9-2023_23VIR6502-37/2023_HA|EPI2671510	2023-06-27	South-Western	GISAID
EPI2671502	HA|A/sandwich_tern/Spain/2988-6-2023_23VIR6502-36/2023_HA|EPI2671502	2023-06-19	South-Western	GISAID
EPI2671494	HA|A/sandwich_tern/Spain/2988-5-2023_23VIR6502-35/2023_HA|EPI2671494	2023-06-19	South-Western	GISAID
EPI2671574	HA|A/eagle_owl/Spain/1607-3-2023_23VIR6502-10/2023_HA|EPI2671574	2023-03-15	South-Western	GISAID
EPI2671582	HA|A/bearded_vulture/Spain/2116-1-2022_23VIR6502-1/2022_HA|EPI2671582	2022-06-09	South-Western	GISAID
EPI2641071	HA|A/Sandwich_Tern/Netherlands/9/2023_HA_H5N1_HPAI|EPI2641071	2023-06-24	North-Central	GISAID
EPI2640935	HA|A/Black-headed_Gull/Netherlands/103/2023_HA_H5N1_HPAI|EPI2640935	2023-06-26	North-Central	GISAID
EPI2640912	HA|A/Black-headed_Gull/Netherlands/100/2023_HA_H5N1_HPAI|EPI2640912	2023-06-23	North-Central	GISAID
EPI2640920	HA|A/Black-headed_Gull/Netherlands/101/2023_HA_H5N1_HPAI|EPI2640920	2023-06-23	North-Central	GISAID
EPI2640959	HA|A/Black-headed_Gull/Netherlands/106/2023_HA_H5N1_HPAI|EPI2640959	2023-06-30	North-Central	GISAID
EPI2640967	HA|A/Black-headed_Gull/Netherlands/107/2023_HA_H5N1_HPAI|EPI2640967	2023-06-30	North-Central	GISAID
EPI2640991	HA|A/Black-headed_Gull/Netherlands/99/2023_HA_H5N1_HPAI|EPI2640991	2023-06-23	North-Central	GISAID
EPI2640975	HA|A/Black-headed_Gull/Netherlands/108/2023_HA_H5N1_HPAI|EPI2640975	2023-06-30	North-Central	GISAID
EPI2641031	HA|A/Lesser_black-backed_Gull/Netherlands/6/2023_HA_H5N1_HPAI|EPI2641031	2023-06-30	North-Central	GISAID
EPI2641007	HA|A/Lesser_black-backed_Gull/Netherlands/3/2023_HA_H5N1_HPAI|EPI2641007	2023-06-23	North-Central	GISAID
EPI2576462	HA|A/Chicken/Austria/23011278-027/2023_segment_4|EPI2576462	2023-01-31	North-Central	GISAID
EPI2576470	HA|A/black-headed_gull/Austria/23025916-001/2023_segment_4|EPI2576470	2023-02-28	North-Central	GISAID
EPI2576446	HA|A/duck/Austria/23011160-001/2023_segment_4|EPI2576446	2023-01-31	North-Central	GISAID
EPI2576454	HA|A/domestic_duck/Austria/23011278-023/2023_segment_4|EPI2576454	2023-01-31	North-Central	GISAID
EPI2576430	HA|A/swan/Austria/23007285-001/2023_segment_4|EPI2576430	2023-01-23	North-Central	GISAID
EPI2576422	HA|A/swan/Austria/23005657-003/2023_segment_4|EPI2576422	2023-01-18	North-Central	GISAID
EPI2576582	HA|A/black-headed_gull/Austria/23061383-001/2023_segment_4|EPI2576582	2023-05-09	North-Central	GISAID
EPI2576590	HA|A/black-headed_gull/Austria/23061496-001/2023_segment_4|EPI2576590	2023-05-09	North-Central	GISAID
EPI2576566	HA|A/black-headed_gull/Austria/23060170-007/2023_segment_4|EPI2576566	2023-05-05	North-Central	GISAID
EPI2576574	HA|A/black-headed_gull/Austria/23060170-008/2023_segment_4|EPI2576574	2023-05-05	North-Central	GISAID
EPI2576550	HA|A/black-headed_gull/Austria/23058525-004/2023_segment_4|EPI2576550	2023-05-03	North-Central	GISAID
EPI2576534	HA|A/black-headed_gull/Austria/23056483-005/2023_segment_4|EPI2576534	2023-04-27	North-Central	GISAID
EPI2576518	HA|A/black-headed_gull/Austria/23054865-001/2023_segment_4|EPI2576518	2023-04-25	North-Central	GISAID
EPI2576526	HA|A/black-headed_gull/Austria/23056483-003/2023_segment_4|EPI2576526	2023-04-27	North-Central	GISAID
EPI2576510	HA|A/black-headed_gull/Austria/23052993-001/2023_segment_4|EPI2576510	2023-04-20	North-Central	GISAID
EPI2576494	HA|A/black-headed_gull/Austria/23040809-002/2023_segment_4|EPI2576494	2023-03-27	North-Central	GISAID
EPI2576502	HA|A/black-headed_gull/Austria/23045023-001/2023_segment_4|EPI2576502	2023-04-04	North-Central	GISAID
EPI2576478	HA|A/black-headed_gull/Austria/23030829-001/2023_segment_4|EPI2576478	2023-03-08	North-Central	GISAID
EPI2576486	HA|A/black-headed_gull/Austria/23033899-002/2023_segment_4|EPI2576486	2023-03-14	North-Central	GISAID
EPI2576654	HA|A/hawk/Austria/23048718-001/2023_segment_4|EPI2576654	2023-04-12	North-Central	GISAID
EPI2576638	HA|A/heron/Austria/23025431-001/2023_segment_4|EPI2576638	2023-02-28	North-Central	GISAID
EPI2576646	HA|A/mute_swan/Austria/23026929-001/2023_segment_4|EPI2576646	2023-03-02	North-Central	GISAID
EPI2576630	HA|A/mute_swan/Austria/23011165-001/2023_segment_4|EPI2576630	2023-01-31	North-Central	GISAID
EPI2576614	HA|A/mute_swan/Austria/23003807-001/2023_segment_4|EPI2576614	2023-01-12	North-Central	GISAID
EPI2576622	HA|A/pelican/Austria/23007098-001/2023_segment_4|EPI2576622	2023-01-20	North-Central	GISAID
EPI2576606	HA|A/mute_swan/Austria/23002060-001/2023_segment_4|EPI2576606	2023-01-10	North-Central	GISAID
EPI2641344	HA|A/arctic_fox/Finland/559-23/2023|EPI2641344	2023-07-17	North-Eastern	GISAID
EPI2536972	HA|BC82[H5]|EPI2536972	2023-04-11	North-Central	GISAID
EPI2536980	HA|BC77[H5]|EPI2536980	2023-04-11	North-Central	GISAID
EPI2536988	HA|BC76[H5]|EPI2536988	2023-04-11	North-Central	GISAID
EPI2536996	HA|BC80[H5]|EPI2536996	2023-04-11	North-Central	GISAID
EPI2536948	HA|BC75[H5]|EPI2536948	2023-04-04	North-Central	GISAID
EPI2536956	HA|BC59[H5]|EPI2536956	2023-04-03	North-Central	GISAID
EPI2537068	HA|BC41[H5]|EPI2537068	2023-04-13	North-Central	GISAID
EPI2537092	HA|BC83[H5]|EPI2537092	2023-04-20	North-Central	GISAID
EPI2537044	HA|BC64[H5]|EPI2537044	2023-04-13	North-Central	GISAID
EPI2537052	HA|BC66[H5]|EPI2537052	2023-04-13	North-Central	GISAID
EPI2537060	HA|BC51[H5]|EPI2537060	2023-04-13	North-Central	GISAID
EPI2537012	HA|BC81[H5]|EPI2537012	2023-04-12	North-Central	GISAID
EPI2537020	HA|BC79[H5]|EPI2537020	2023-04-12	North-Central	GISAID
EPI2537028	HA|BC74[H5]|EPI2537028	2023-04-12	North-Central	GISAID
EPI2792538	HA|MH143759_S122_R1_001_A-herring_gull-England-089428-2023-HA_cons|EPI2792538	2023-08-31	North-Eastern	GISAID
EPI2792530	HA|MH143754_S157_R1_001_A-herring_gull-England-089428-2023-HA_cons|EPI2792530	2023-08-30	North-Eastern	GISAID
EPI2764072	HA|A/Larus_argentatus/Belgium/00906_0001/2023|EPI2764072	2023-01-24	North-Central	GISAID
EPI2763963	HA|A/Branta_canadensis/Belgium/00226_0004/2023|EPI2763963	2023-01-02	North-Central	GISAID
EPI2764039	HA|A/Chroicocephalus_ridibundus/Belgium/00815_0004/2023|EPI2764039	2023-01-23	North-Central	GISAID
EPI2763983	HA|A/Chroicocephalus_ridibundus/Belgium/00814_0004/2023|EPI2763983	2023-01-21	North-Central	GISAID
EPI2914899	HA|A/blue_fox/Finland/UH-004-E1/2023|EPI2914899	2023-08-03	North-Eastern	GISAID
EPI2641471	HA|A/arctic-fox/Finland/497_23VIR6803-5/2023_HA|EPI2641471	2023-07-10	North-Eastern	GISAID
EPI2641479	HA|A/arctic-fox/Finland/504_23VIR6803-7/2023_HA|EPI2641479	2023-07-10	North-Eastern	GISAID
EPI2641503	HA|A/black-headed_gull/Finland/7827_23VIR6803-12/2023_HA|EPI2641503	2023-07-08	North-Eastern	GISAID
EPI2641511	HA|A/black-headed_gull/Finland/7895_23VIR6803-13/2023_HA|EPI2641511	2023-07-11	North-Eastern	GISAID
EPI2641487	HA|A/black-headed_gull/Finland/7728_23VIR6803-9/2023_HA|EPI2641487	2023-07-03	North-Eastern	GISAID
EPI2641495	HA|A/black-headed_gull/Finland/7826_23VIR6803-11/2023_HA|EPI2641495	2023-07-08	North-Eastern	GISAID
EPI2641535	HA|A/black-headed_gull/Finland/7898_23VIR6803-16/2023_HA|EPI2641535	2023-07-11	North-Eastern	GISAID
EPI2641543	HA|A/mink/Finland/1002_23VIR6803-8/2023_HA|EPI2641543	2023-07-03	North-Eastern	GISAID
EPI2641551	HA|A/white-tailed_eagle/Finland/7800_23VIR6803-10/2023_HA|EPI2641551	2023-06-28	North-Eastern	GISAID
EPI2552833	HA|BC46[HX]v2|EPI2552833	2023-05-02	North-Central	GISAID
EPI2552825	HA|BC47[H5]|EPI2552825	2023-05-02	North-Central	GISAID
EPI2552801	HA|BC49[H5]v3|EPI2552801	2023-04-24	North-Central	GISAID
EPI2552793	HA|BC44[HX]v2|EPI2552793	2023-04-24	North-Central	GISAID
EPI2552817	HA|BC48[H5]|EPI2552817	2023-04-24	North-Central	GISAID
EPI2552809	HA|BC45[HX]v2|EPI2552809	2023-04-24	North-Central	GISAID
EPI2608636	HA|A/Red_fox/Germany/51023-261/2023|EPI2608636	2023-03-29	North-Central	GISAID
EPI2608564	HA|A/Red_fox/Germany/51023-60/2023|EPI2608564	2023-01-09	North-Central	GISAID
EPI2608595	HA|A/Red_fox/Germany/51023-113/2023|EPI2608595	2023-01-31	North-Central	GISAID
EPI2608619	HA|A/Red_fox/Germany/51023-124/2023|EPI2608619	2023-02-09	North-Central	GISAID
EPI2577728	HA|A/black-headed_gull/Denmark/03515-1.01/2023-05-01|EPI2577728	2023-05-01	North-Eastern	GISAID
EPI2578004	HA|BC66[H5]|EPI2578004	2023-04-24	North-Central	GISAID
EPI2578012	HA|BC62[H5]|EPI2578012	2023-04-24	North-Central	GISAID
EPI2577988	HA|BC69[H5]|EPI2577988	2023-04-24	North-Central	GISAID
EPI2577996	HA|BC68[H5]|EPI2577996	2023-04-24	North-Central	GISAID
EPI2577972	HA|BC70[H5]|EPI2577972	2023-04-24	North-Central	GISAID
EPI2577980	HA|BC73[H5]|EPI2577980	2023-04-24	North-Central	GISAID
EPI2577956	HA|BC61[H5]|EPI2577956	2023-05-12	North-Central	GISAID
EPI2578116	HA|BC58[H5]|EPI2578116	2023-05-15	North-Central	GISAID
EPI2578108	HA|BC60[H5]|EPI2578108	2023-05-15	North-Central	GISAID
EPI2578084	HA|BC91[H5]|EPI2578084	2023-05-11	North-Central	GISAID
EPI2578092	HA|BC72[H5]|EPI2578092	2023-05-11	North-Central	GISAID
EPI2578068	HA|BC78[H5]|EPI2578068	2023-05-05	North-Central	GISAID
EPI2578076	HA|BC80[H5]|EPI2578076	2023-05-05	North-Central	GISAID
EPI2578052	HA|BC75[H5]|EPI2578052	2023-05-05	North-Central	GISAID
EPI2578036	HA|BC88[H5]|EPI2578036	2023-05-03	North-Central	GISAID
EPI2578044	HA|BC85[H5]|EPI2578044	2023-05-03	North-Central	GISAID
EPI2578020	HA|BC76[H5]|EPI2578020	2023-04-24	North-Central	GISAID
EPI2578028	HA|BC81[H5]|EPI2578028	2023-05-03	North-Central	GISAID
EPI2562617	HA|A/turkey/Italy/21VIR9520-3/2021|EPI2562617	2021-11-14	South-Western	GISAID
EPI2800242	HA|2023-wk47-03_HA_H5|EPI2800242	2023-11-15	North-Central	GISAID
EPI2800250	HA|2023-wk47-05_HA_H5|EPI2800250	2023-11-11	North-Central	GISAID
EPI2861340	HA|A/Numenius_arquata/Belgium/11689_0001/2023|EPI2861340	2023-12-08	North-Central	GISAID
EPI2861332	HA|A/Gallus_gallus/Belgium/11632_0003/2023|EPI2861332	2023-12-08	North-Central	GISAID
EPI2779977	HA|A/Ichtyaetus_melanocephalus/Belgium/06376_0006/2023|EPI2779977	2023-06-30	North-Central	GISAID
EPI2779986	HA|A/Pica_pica/Belgium/00906_0003/2023|EPI2779986	2023-01-27	North-Central	GISAID
EPI2771140	HA|2023-wk41-05_HA_H5|EPI2771140	2023-08-25	North-Central	GISAID
EPI2771148	HA|2023-wk41-06_HA_H5|EPI2771148	2023-08-29	North-Central	GISAID
EPI2643197	HA|A/common_gull/Germany-MV/2023AI05165/2023_seg4|EPI2643197	2023-06-05	North-Central	GISAID
EPI2643205	HA|A/black-headed_gull/Germany-NW/2023AI04982/2023_seg4|EPI2643205	2023-06-01	North-Central	GISAID
EPI2643181	HA|A/common_tern/Germany-SH/2023AI05269/2023_seg4|EPI2643181	2023-06-02	North-Central	GISAID
EPI2643213	HA|A/common_tern/Germany-NW/2023AI04981/2023_seg4|EPI2643213	2023-06-01	North-Central	GISAID
EPI2643221	HA|A/common_tern/Germany-SH/2023AI04976/2023_seg4|EPI2643221	2023-06-02	North-Central	GISAID
EPI2792774	HA|2023-wk46-05_HA_H5|EPI2792774	2023-11-07	North-Central	GISAID
EPI2792758	HA|2023-wk46-03_HA_H5|EPI2792758	2023-11-05	North-Central	GISAID
EPI2792766	HA|2023-wk46-04_HA_H5|EPI2792766	2023-11-05	North-Central	GISAID
EPI2792750	HA|2023-wk46-01_HA_H5|EPI2792750	2023-11-11	North-Central	GISAID
EPI2578739	HA|A/mute_swan/Bosnia_and_Herzegovina/213/2021|EPI2578739	2021-11-18	North-Central	GISAID
EPI2589259	HA|A/laying_hen/Austria/22005859-001/2022_segment_4|EPI2589259	2022-01-19	North-Central	GISAID
EPI2589251	HA|A/swan/Austria/22004012-001/2022_segment_4|EPI2589251	2022-01-14	North-Central	GISAID
EPI2589243	HA|A/Chicken/Austria/21146859-002/2021_segment_4|EPI2589243	2021-11-25	North-Central	GISAID
EPI2589307	HA|A/swan/Austria/22030844-004/2022_segment_4|EPI2589307	2022-03-11	North-Central	GISAID
EPI2589299	HA|A/mute_swan/Austria/22007848-001/2022_segment_4|EPI2589299	2022-01-24	North-Central	GISAID
EPI2589291	HA|A/mute_swan/Austria/22000062-001/2022_segment_4|EPI2589291	2022-01-03	North-Central	GISAID
EPI2589283	HA|A/mute_swan/Austria/21155360-001/2021_segment_4|EPI2589283	2021-12-15	North-Central	GISAID
EPI2589275	HA|A/mute_swan/Austria/21154984-002/2021_segment_4|EPI2589275	2021-12-14	North-Central	GISAID
EPI2589267	HA|A/swan/Austria/22046299-002/2022_segment_4|EPI2589267	2022-04-13	North-Central	GISAID
EPI2622913	HA|A/Caspian_gull/Netherlands/4/2023_HA_H5N1_HPAI|EPI2622913	2023-06-09	North-Central	GISAID
EPI2622899	HA|A/Black-headed_Gull/Netherlands/82/2023_HA_H5N1_HPAI|EPI2622899	2023-06-09	North-Central	GISAID
EPI2622929	HA|A/European_herring_gull/Netherlands/15/2023_HA_H5N1_HPAI|EPI2622929	2023-06-12	North-Central	GISAID
EPI2622937	HA|A/Sandwich_Tern/Netherlands/3/2023_HA_H5N1_HPAI|EPI2622937	2023-06-09	North-Central	GISAID
EPI2622969	HA|A/Sandwich_Tern/Netherlands/7/2023_HA_H5N1_HPAI|EPI2622969	2023-06-16	North-Central	GISAID
EPI2622891	HA|A/Black-headed_Gull/Netherlands/81/2023_HA_H5N1_HPAI|EPI2622891	2023-06-10	North-Central	GISAID
EPI2589369	HA|A/mute_swan/Croatia/12/2022|EPI2589369	2022-01-11	North-Central	GISAID
EPI2608681	HA|BC90_H5v2|EPI2608681	2023-05-26	North-Central	GISAID
EPI2608689	HA|BC91_H5v2|EPI2608689	2023-05-05	North-Central	GISAID
EPI2608697	HA|BC94_H5v2|EPI2608697	2023-05-05	North-Central	GISAID
EPI2608705	HA|BC95_H5v2|EPI2608705	2023-05-05	North-Central	GISAID
EPI2610690	HA|A/cat/Poland/Gda1/2023|EPI2610690	2023-06-21	North-Eastern	GISAID
EPI2660634	HA|A/peregrine_falcon/Czech_Republic/10854/2023|EPI2660634	2023-07-17	North-Central	GISAID
EPI2660630	HA|2023-wk30-02_HA_H5|EPI2660630	2023-05-29	North-Central	GISAID
EPI2660622	HA|2023-wk30-05_HA_H5|EPI2660622	2023-07-24	North-Central	GISAID
EPI2801205	HA|A/grey_goose/Austria/23139868-001/2023|EPI2801205	2023-10-23	North-Central	GISAID
EPI2743466	HA|A/mute_swan/Poland/MB020-22_22VIR5675-3/2022|EPI2743466	2022-01-11	North-Eastern	GISAID
EPI2764216	HA|A/Sterna_hirundo/Belgium/05889_0001/2023|EPI2764216	2023-06-15	North-Central	GISAID
EPI2764208	HA|A/Thalasseus_sandvicensis/Belgium/08182_0013/2022|EPI2764208	2022-06-17	North-Central	GISAID
EPI2764200	HA|A/Chroicocephalus_ridibundus/Belgium/04326_0003/2023|EPI2764200	2023-04-28	North-Central	GISAID
EPI2610773	HA|A/domestic_cat/Poland/H249/2023|EPI2610773	2023-06-22	North-Eastern	GISAID
EPI2610789	HA|A/domestic_cat/Poland/H253/2023|EPI2610789	2023-06-22	North-Eastern	GISAID
EPI2743490	HA|A/mute_swan/Poland/MB040-22_22VIR5675-8/2022|EPI2743490	2022-01-20	North-Eastern	GISAID
EPI2743474	HA|A/white-fronted_goose/Poland/MB028-22_22VIR5675-1/2022|EPI2743474	2022-01-14	North-Eastern	GISAID
EPI2743482	HA|A/mute_swan/Poland/MB034-22_22VIR5675-12/2022|EPI2743482	2022-01-18	North-Eastern	GISAID
EPI2743506	HA|A/swan/Poland/MB058-22_22VIR5675-2/2022|EPI2743506	2022-02-03	North-Eastern	GISAID
EPI2743498	HA|A/mute_swan/Poland/MB042-22_22VIR5675-6/2022|EPI2743498	2022-01-24	North-Eastern	GISAID
EPI2743546	HA|A/mute_swan/Poland/MB550/2021|EPI2743546	2021-12-23	North-Eastern	GISAID
EPI2743554	HA|A/mute_swan/Poland/MB551/2021|EPI2743554	2021-12-23	North-Eastern	GISAID
EPI2743530	HA|A/wild_bird/Poland/MW542/2021|EPI2743530	2021-12-20	North-Eastern	GISAID
EPI2743514	HA|A/greylag_goose/Poland/MB503_21RS3290-18/2021|EPI2743514	2021-11-22	North-Eastern	GISAID
EPI2743522	HA|A/crane/Poland/MB528/2021|EPI2743522	2021-12-10	North-Eastern	GISAID
EPI2743570	HA|A/sandwich_tern/Poland/MB142/2022|EPI2743570	2022-06-15	North-Eastern	GISAID
EPI2589445	HA|A/Eurasian_oystercatcher/Sweden/SVA230523SZ0440/FB1741/AB-2023|EPI2589445	2023-05-22	North-Eastern	GISAID
EPI2589429	HA|A/peregrine_falcon/Sweden/SVA230523SZ0426/FB001739/M-2023|EPI2589429	2023-05-06	North-Eastern	GISAID
EPI2553188	HA|A/Common_tern/Luxembourg/23109715/2023|EPI2553188	2023-05-10	North-Central	GISAID
EPI2691299	HA|A/black-headed_gull/Leningrad_region/RII-WD300S/2023|EPI2691299	2023-08-02	North-Eastern	GISAID
EPI2691307	HA|A/european_herring_gull/Leningrad_region/RII-WD304S/2023|EPI2691307	2023-08-02	North-Eastern	GISAID
EPI2691315	HA|A/black-headed_gull/Leningrad_region/RII-WD319M/2023|EPI2691315	2023-08-02	North-Eastern	GISAID
EPI2589509	HA|A/_Eurasian_eagle-owl/Sweden/SVA230530SZ0441/FB001854/O-2023|EPI2589509	2023-01-30	North-Eastern	GISAID
EPI2589485	HA|A/Eurasian_magpie/Sweden/SVA230529SZ0212/FB001803/AB-2023|EPI2589485	2023-05-24	North-Eastern	GISAID
EPI2794144	HA|A/black-headed_gull/Latvia/29104-4_23VIR8835-4/2023_HA|EPI2794144	2023-05-05	North-Eastern	GISAID
EPI2794128	HA|A/fox/Latvia/44677_23VIR8835-2/2023_HA|EPI2794128	2023-07-07	North-Eastern	GISAID
EPI2794176	HA|A/herring_gull/Latvia/27049-2_23VIR8835-8/2023_HA|EPI2794176	2023-05-15	North-Eastern	GISAID
EPI2794184	HA|A/great_crested_grebe/Latvia/31759_23VIR8835-9/2023_HA|EPI2794184	2023-05-18	North-Eastern	GISAID
EPI2794160	HA|A/black-headed_gull/Latvia/27845_23VIR8835-6/2023_HA|EPI2794160	2023-05-12	North-Eastern	GISAID
EPI2794084	HA|A/common_gull/Latvia/33151_23VIR8835-12/2023_HA|EPI2794084	2023-05-20	North-Eastern	GISAID
EPI2794092	HA|A/herring_gull/Latvia/34644_23VIR8835-14/2023_HA|EPI2794092	2023-05-29	North-Eastern	GISAID
EPI2794113	HA|A/herring_gull/Latvia/49549_23VIR8835-18/2023_HA|EPI2794113	2023-07-19	North-Eastern	GISAID
EPI2794121	HA|A/fox/Latvia/34393_23VIR8835-1/2023_HA|EPI2794121	2023-05-25	North-Eastern	GISAID
EPI2794100	HA|A/black-headed_gull/Latvia/34869-1_23VIR8835-15/2023_HA|EPI2794100	2023-05-29	North-Eastern	GISAID
EPI2794108	HA|A/great_black-backed_gull/Latvia/37618_23VIR8835-16/2023_HA|EPI2794108	2023-06-09	North-Eastern	GISAID
EPI2917759	HA|A/white_mink/Finland/UH-357-E1/2023|EPI2917759	2023-10-17	North-Eastern	GISAID
EPI2917768	HA|A/white_mink/Finland/UH-361-E1/2023|EPI2917768	2023-10-17	North-Eastern	GISAID
